website_url,has_bad_form,asks_username_email,asks_password,asks_phone,asks_birthday,asks_card_info,asks_ssn,has_bad_action,nil_anchors,result
https://tools.find-usps.top/information,False,False,False,False,False,False,False,False,0,phishing
https://usps.com-packageno.top/,False,False,False,False,False,False,False,False,0,phishing
https://tarck-usps-tols.com/,False,False,False,False,False,False,False,True,0.03070175438596491,phishing
https://redelivery-us-service.com/,False,False,False,False,False,False,False,False,0,phishing
https://zhizim.000webhostapp.com/zimbra.html,True,True,True,False,False,False,False,False,0.0,phishing
https://uspzmi.com/,False,False,False,False,False,False,False,True,0.03070175438596491,phishing
https://uspusv.com/,False,False,False,False,False,False,False,False,0,phishing
https://usps.lation.top/,False,False,False,False,False,False,False,False,0,phishing
https://usps-ssy.com/,False,False,False,False,False,False,False,False,0,phishing
https://usps-oop.com/,False,False,False,False,False,False,False,False,0,phishing
https://uspost-surpport.com/,False,False,False,False,False,False,False,False,0,phishing
https://usploe.com/,False,False,False,False,False,False,False,True,0.03070175438596491,phishing
https://usplap.com/,False,False,False,False,False,False,False,True,0.03070175438596491,phishing
https://auta-czeslaw.pl/authorize.php,True,True,True,False,False,False,False,True,0.7777777777777778,phishing
https://auta-ciesla.pl/authorize.php,True,True,True,False,False,False,False,True,0.7777777777777778,phishing
https://docs.google.com/presentation/d/e/2PACX-1vQQ5Ywp-Le7NckaLDuXDdsyv0UNwUo3ybMJm2COvBjMvNa8J5a1VFPaRTbhKXFKlFZtRPa2ZshnTe6L/pub?start=false&amp;loop=false&amp;delayms=3000,False,False,False,False,False,False,False,False,0,phishing
https://docs.google.com/presentation/d/e/2PACX-1vRJV6w01EqugNDAezdU8bNbt51tWUac79wuYY9btADwdcQgceV00Zh1lT3OQBwD39fp6Uc9ewtb06xe/pub?start=false&amp;loop=false&amp;delayms=3000,False,False,False,False,False,False,False,False,0,phishing
https://cimentofortedeverdade.com.br,True,True,True,False,False,False,False,True,0.0,phishing
https://docs.google.com/presentation/d/e/2PACX-1vSuCmBbtpyEy3JDw2D9ps4vAVIthtk5TJmRJ7I21viFL8K6chQMRPQuXWJn2GNfYk-iihxT3Woeqego/pub?start=false&amp;loop=false&amp;delayms=3000,False,False,False,False,False,False,False,False,0,phishing
https://docs.google.com/presentation/d/e/2PACX-1vRdAvXHGT_0UG2SHNdA1bliXEFGkUjPHPHGOXSt88hCBUs715RH2TFr9XMT7jMbeakp0DdTiQ_KzZZ6/pub?start=false&amp;loop=false&amp;delayms=3000,False,False,False,False,False,False,False,False,0,phishing
https://docs.google.com/presentation/d/e/2PACX-1vRWiG55Tq0EKW_2rTuiRiD68WIflzjzbzkHZt0_DGmEwr4gk38gbT2ZpKfPupsni3oWYvWo0v-yPqhV/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,False,False,False,False,False,False,False,False,0,phishing
https://new.express.adobe.com/webpage/x9AfJ3j2iYWSa,False,False,False,False,False,False,False,False,0,phishing
https://new.express.adobe.com/webpage/yxQ6Cei0jqSpE?emai=724crazy_such@hotmail.com&amp;c42v5b,False,False,False,False,False,False,False,False,0,phishing
https://nbhvgio.hvhvuiop.workers.dev/,False,False,False,False,False,False,False,False,0,phishing
https://view-bul.pages.dev/,False,False,False,False,False,False,False,False,0,phishing
https://hd6.pages.dev/,True,True,True,False,False,False,False,True,0.3333333333333333,phishing
https://veroniqueperard59.wixsite.com/my-site,True,True,False,False,False,False,False,True,0.0,phishing
http://renerape.wwwaz1-ss109.a2hosted.com/login/invalid.php,False,False,False,False,False,False,False,True,0.030303030303030304,phishing
https://sites.google.com/view/update-currently0811/update,True,True,True,False,False,False,False,True,0.0,phishing
https://appealeation-case-4598it.surge.sh/,False,False,False,False,False,False,False,False,0,phishing
https://dir-business-reappeal-case-9845.surge.sh/,False,False,False,False,False,False,False,False,0,phishing
https://new.express.adobe.com/webpage/ijU54J6y8z2IP,False,False,False,False,False,False,False,False,0.42857142857142855,phishing
https://new.express.adobe.com/webpage/i0Gql4vXArxga,False,False,False,False,False,False,False,False,0,phishing
https://docs.google.com/presentation/d/e/2PACX-1vQnQVOx-A8XOcQ-E2WXbnJTHcTP1dxPc8zzUQ5ibUYWdOQsSe_Wx5yk1HP_ty_OJbIPhfNJK61FGWt5/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,False,False,False,False,False,False,False,False,0,phishing
http://telepgran.work/,False,False,False,False,False,False,False,False,0,phishing
http://telegceam.work/,False,False,False,False,False,False,False,False,0,phishing
http://teleqrenm.club/,False,False,False,False,False,False,False,False,0,phishing
https://pub-bd11d2c4bf6e4769aae7111e729519bc.r2.dev/owaq.html,False,False,False,False,False,False,False,False,0,phishing
https://fast-renew-data-34908ki.surge.sh/,False,False,False,False,False,False,False,False,0,phishing
https://appeal-b894i.surge.sh/,False,False,False,False,False,False,False,False,0,phishing
https://reappealeation-data-request-9045.surge.sh/,False,False,False,False,False,False,False,False,0,phishing
https://fast-recover-4598bbhg.surge.sh/,False,False,False,False,False,False,False,False,0,phishing
https://www.americanfartassociation.com/,False,False,False,False,False,False,False,False,0.014084507042253521,phishing
https://appeal-89892b.surge.sh/,False,False,False,False,False,False,False,False,0,phishing
https://business-ap8394f.surge.sh/,False,False,False,False,False,False,False,False,0,phishing
https://business-a98453-b-ticket.surge.sh/,False,False,False,False,False,False,False,False,0,phishing
https://customer-service-case-9304a.surge.sh/index.html,False,False,False,False,False,False,False,False,0,phishing
https://data-recover-support-case-309845b.surge.sh/,False,False,False,False,False,False,False,False,0,phishing
https://appeal-business-data-43895b.surge.sh/,False,False,False,False,False,False,False,False,0,phishing
https://meta-business-appeal-app90834.surge.sh/,False,False,False,False,False,False,False,False,0,phishing
https://a-45893-business.surge.sh/,False,False,False,False,False,False,False,False,0,phishing
https://business-appealeation-recover-form.surge.sh/,False,False,False,False,False,False,False,False,0,phishing
https://appealeation-b3498f.surge.sh/,False,False,False,False,False,False,False,False,0,phishing
https://appealeation-data-8394b.surge.sh/,False,False,False,False,False,False,False,False,0,phishing
https://data-recover-4598f.surge.sh/,False,False,False,False,False,False,False,False,0,phishing
https://appeal-4590b23.surge.sh/,False,False,False,False,False,False,False,False,0,phishing
https://dir-appealeation-form-4859t.surge.sh/,False,False,False,False,False,False,False,False,0,phishing
http://bit.ly/WidibaApp,False,False,False,False,False,False,False,False,0.0,phishing
https://mnktrck12.page.link/u9DC/,False,False,False,False,False,False,False,False,0.02702702702702703,phishing
https://proudarincolting.tk/,False,False,False,False,False,False,False,False,0.02702702702702703,phishing
https://kuhzok.onelink.me/8Ye4/ywv0b8ty/,False,False,False,False,False,False,False,False,0.014084507042253521,phishing
https://gienelisumb.tk/,False,False,False,False,False,False,False,False,0.014084507042253521,phishing
https://centreswebceni.wapka.us/,True,True,False,False,False,False,False,True,0,phishing
https://net3allem.com/app/fadspp,False,False,False,False,False,False,False,False,0,phishing
https://iuenow.com,False,False,False,False,False,False,False,False,0.1951219512195122,phishing
https://reply-direction-3094f.surge.sh/,False,False,False,False,False,False,False,False,0,phishing
https://akaienergy.com.ar/inst/ita/edadesolicitud.html,True,True,False,False,False,False,False,True,0.7142857142857143,phishing
https://new.express.adobe.com/webpage/jO8A0EeFcJwts,False,False,False,False,False,False,False,False,0,phishing
https://bit.ly/3QGcugP,False,False,False,False,False,False,False,False,0.0,phishing
https://docs.google.com/presentation/d/e/2PACX-1vTnt2NXL0iaDqWi-079EtTXbBL7NwhqPT6WgtJ1CkbyeFZmxjs8JzSCP0kTFv1uq85jCkK-P8ot2YJR/pub?start=false&loop=false&delayms=3000,False,False,False,False,False,False,False,False,0,phishing
https://script.google.com/macros/s/AKfycbw22hwOPWd9Ohra2uJi0LT0j4NDI4AeT-nWN5pMi1PsrWCu6pYAabAuLM5pcyWtLdVcSA/exec,False,False,False,False,False,False,False,False,0,phishing
https://sites.google.com/view/update-currently1108/update,True,True,True,False,False,False,False,True,0.0,phishing
https://docs.google.com/presentation/d/e/2PACX-1vTnt2NXL0iaDqWi-079EtTXbBL7NwhqPT6WgtJ1CkbyeFZmxjs8JzSCP0kTFv1uq85jCkK-P8ot2YJR/pub?start=false&amp;loop=false&amp;delayms=3000,False,False,False,False,False,False,False,False,0,phishing
https://katzr.net/7abb79,False,False,False,False,False,False,False,False,0.06666666666666667,phishing
https://2uuu.me/G3v4L,False,False,False,False,False,False,False,False,0,phishing
https://new.express.adobe.com/webpage/qMRdlN3zyDPmn,False,False,False,False,False,False,False,False,0,phishing
https://traditieialomita.ro/novemstatm.ntbnk/app/login.php,False,False,False,False,False,False,False,False,0.0,phishing
https://new.express.adobe.com/webpage/ZCxs4qlMFkdGi,False,False,False,False,False,False,False,False,0,phishing
https://www.swahiliaviation.com/wp-admin/sup-mai/Dir/Connexion.html,True,False,True,False,False,False,False,True,0.0,phishing
http://www.cdcem.com/x.php,False,False,False,False,False,False,False,False,0,phishing
https://gmx-e-mail-adresse.webflow.io/,True,True,False,False,False,False,False,True,0,phishing
https://sahifefatemieh.ir/wp/index.php?uid=example@example.com,True,True,True,False,False,False,False,True,0,phishing
https://tinyurl.com/3nr66svs,False,False,False,False,False,False,False,False,0.041666666666666664,phishing
https://s.kbe.ai/s/KNR8V,False,False,False,False,False,False,False,True,0.07142857142857142,phishing
http://gashdkzisad7819.is-a-landscaper.com,False,False,False,False,False,False,False,False,0,phishing
https://lorpdbdfpg.lhillswellnessr.ru/bmtcjb/,False,False,False,False,False,False,False,False,0,phishing
https://adjackistan.com/raiffeisen/,False,False,False,False,False,False,False,False,0.0,phishing
https://justforgrub.com/Aruba.aruba.it.aruba/europe,True,True,True,False,False,False,False,True,0,phishing
https://justforgrub.com/Aruba.aruba.it.aruba/europe/,True,True,True,False,False,False,False,True,0,phishing
https://new.express.adobe.com/webpage/U0m7HRu2bNTGq,False,False,False,False,False,False,False,False,0,phishing
https://linkpop.com/btworldxx635,False,False,False,False,False,False,False,False,0,phishing
https://linkpop.com/dashboard435,False,False,False,False,False,False,False,False,0.0,phishing
https://linkpop.com/btworldty365,False,False,False,False,False,False,False,False,0.0,phishing
https://linkpop.com/ugyhyugiyu,False,False,False,False,False,False,False,False,0.0,phishing
https://metalltechnik-wurzer.at/web/manorfarmtingrith/public_html/customeer/it/aspnetclient/index2.php,True,False,True,False,False,False,False,True,1.0,phishing
https://metalltechnik-wurzer.at/web/manorfarmtingrith/public_html/customeer/it/aspnetclient/,False,False,False,False,False,False,False,True,0.040372670807453416,phishing
https://bafybeiaznnvnp27m35ltvehngh2synut5pm22lrvqp2cxexudps3rykk7m.ipfs.dweb.link/CHAMELEON.html,True,True,True,False,False,False,False,True,0,phishing
http://bafybeic2qdybbnpuwurxtsea6yw3q532s7k3utnufnuy4wx4ewxdby4nt4.ipfs.dweb.link/helexec.html,True,True,True,False,True,False,False,True,0.7213114754098361,phishing
https://bafybeic2qdybbnpuwurxtsea6yw3q532s7k3utnufnuy4wx4ewxdby4nt4.ipfs.dweb.link/helexec.html,True,True,True,False,True,False,False,True,0.7213114754098361,phishing
https://cloudflare-ipfs.com/ipfs/QmXfRaoWHS5jJqeB3Th4T5GfmQ3ydnvTZCPXgmUW51dVKg/,False,False,False,False,False,False,False,True,0.0,phishing
"https://www.harisilvears.com/smbc.co.jp/3422696819b9df5fe8b5a9607efa9b2f/?cmd=_identifier_Demarrer_ID=887502100932+_TIme:Wed,Nov,08,2023-7:47am",True,False,True,False,False,False,False,True,0,phishing
https://www.harisilvears.com/smbc.co.jp/,True,False,True,False,False,False,False,True,0,phishing
https://akaienergy.com.ar/inst/ita/,True,False,True,False,False,False,False,True,0.8,phishing
https://kredikartsparkass234.firebaseapp.com/,False,False,False,False,False,False,False,False,0.0,phishing
https://www.flowcode.com/page/btinternet.combroadband,False,False,False,False,False,False,False,False,0.030303030303030304,phishing
https://storage.googleapis.com/nicepeoplewelcome/brtblank2811it.html,False,False,False,False,False,False,False,False,0,phishing
https://paesetoth.com.br/die/,False,False,False,False,False,False,False,False,0.0,phishing
https://www.steccaoptometria.it/ch/,False,False,False,False,False,False,False,False,0.0,phishing
https://home-login-postfinance.on.drv.tw/mein/home.html,True,True,True,False,False,True,False,True,0.8888888888888888,phishing
https://cf-ipfs.com/ipfs/QmQeqATTZdGiuyUSpiR3bw6U9E76cY5BsKBWfQkhjmMn5c,False,False,False,False,False,False,False,False,0,phishing
https://bafybeibcl6tc5jhf6warx6iei3xrhag53unzfozrfnuaxjkzkp56j7u274.ipfs.cf-ipfs.com/,False,False,False,False,False,False,False,False,0,phishing
https://ipfs.eth.aragon.network/ipfs/bafybeibcl6tc5jhf6warx6iei3xrhag53unzfozrfnuaxjkzkp56j7u274,False,False,False,False,False,False,False,False,0,phishing
https://cloudflare-ipfs.com/ipfs/bafybeibcl6tc5jhf6warx6iei3xrhag53unzfozrfnuaxjkzkp56j7u274,False,False,False,False,False,False,False,False,0,phishing
https://bafybeibcl6tc5jhf6warx6iei3xrhag53unzfozrfnuaxjkzkp56j7u274.ipfs.cf-ipfs.com,False,False,False,False,False,False,False,False,0,phishing
https://bafkreignactel26rktnbaze27oc547oeuk54bqmnpdfrzcyx4enbtjewqi.ipfs.infura-ipfs.io,False,False,False,False,False,False,False,False,0,phishing
https://ipfs.eth.aragon.network/ipfs/bafybeifzube4aqdup3ql4khbn2y2j4pw272a2wst2uwpxjv4zmetsnc3ze/index1.html,False,False,False,False,False,False,False,False,0,phishing
https://bafkreignactel26rktnbaze27oc547oeuk54bqmnpdfrzcyx4enbtjewqi.ipfs.dweb.link/,False,False,False,False,False,False,False,False,0,phishing
https://cloudflare-ipfs.com/ipfs/bafkreignactel26rktnbaze27oc547oeuk54bqmnpdfrzcyx4enbtjewqi,False,False,False,False,False,False,False,False,0,phishing
https://bafkreignactel26rktnbaze27oc547oeuk54bqmnpdfrzcyx4enbtjewqi.ipfs.cf-ipfs.com,False,False,False,False,False,False,False,False,0,phishing
https://bafkreidq2os2rdcyuleb2y4hi2yngidf2gjq5a47kndxfamxmc37ad4tj4.ipfs.infura-ipfs.io,False,False,False,False,False,False,False,False,0,phishing
https://bafkreidq2os2rdcyuleb2y4hi2yngidf2gjq5a47kndxfamxmc37ad4tj4.ipfs.dweb.link/,False,False,False,False,False,False,False,False,0,phishing
https://cloudflare-ipfs.com/ipfs/bafkreidq2os2rdcyuleb2y4hi2yngidf2gjq5a47kndxfamxmc37ad4tj4,False,False,False,False,False,False,False,False,0,phishing
https://gateway.ipfs.io/ipfs/bafkreidq2os2rdcyuleb2y4hi2yngidf2gjq5a47kndxfamxmc37ad4tj4,False,False,False,False,False,False,False,False,0,phishing
https://ipfs.io/ipfs/bafkreidq2os2rdcyuleb2y4hi2yngidf2gjq5a47kndxfamxmc37ad4tj4,False,False,False,False,False,False,False,False,0,phishing
https://bafkreidq2os2rdcyuleb2y4hi2yngidf2gjq5a47kndxfamxmc37ad4tj4.ipfs.cf-ipfs.com,False,False,False,False,False,False,False,False,0,phishing
https://ipfs.eth.aragon.network/ipfs/bafybeifraevsalitzmk4dfpprz45fkisjlk3t3kiwp3wtfkdw6cumhqu3q,True,True,True,False,False,False,False,True,0,phishing
https://cloudflare-ipfs.com/ipfs/bafybeifraevsalitzmk4dfpprz45fkisjlk3t3kiwp3wtfkdw6cumhqu3q,True,True,True,False,False,False,False,True,0,phishing
https://bafybeidkvbylp3ed43czzt6d76hercyxqr7nqvpicuxi22k7iyaff5urha.ipfs.cf-ipfs.com/,False,False,False,False,False,False,False,False,0,phishing
https://cf-ipfs.com/ipfs/QmVWztruN3y5cghd3RrcSua1TgbjmT5uH3WSwg7673spCo,False,False,False,False,False,False,False,False,0,phishing
https://bafybeifraevsalitzmk4dfpprz45fkisjlk3t3kiwp3wtfkdw6cumhqu3q.ipfs.cf-ipfs.com/,True,True,True,False,False,False,False,True,0,phishing
https://cf-ipfs.com/ipfs/QmaFbuU8YTxdA2oCPd6DdwniH5MTfFhxYvDyY4sYpHhrjM,True,True,True,False,False,False,False,True,0,phishing
https://infura-ipfs.io/ipfs/QmVWztruN3y5cghd3RrcSua1TgbjmT5uH3WSwg7673spCo,False,False,False,False,False,False,False,False,0,phishing
https://ipfs.io/ipfs/QmVWztruN3y5cghd3RrcSua1TgbjmT5uH3WSwg7673spCo,False,False,False,False,False,False,False,False,0,phishing
https://ipfs.io/ipfs/QmVWztruN3y5cghd3RrcSua1TgbjmT5uH3WSwg7673spCo/,False,False,False,False,False,False,False,False,0,phishing
https://ipfs.eth.aragon.network/ipfs/bafybeidkvbylp3ed43czzt6d76hercyxqr7nqvpicuxi22k7iyaff5urha,False,False,False,False,False,False,False,False,0,phishing
https://cloudflare-ipfs.com/ipfs/bafybeidkvbylp3ed43czzt6d76hercyxqr7nqvpicuxi22k7iyaff5urha/,False,False,False,False,False,False,False,False,0,phishing
https://gateway.ipfs.io/ipfs/bafybeidkvbylp3ed43czzt6d76hercyxqr7nqvpicuxi22k7iyaff5urha,False,False,False,False,False,False,False,False,0,phishing
https://gateway.ipfs.io/ipfs/bafybeidkvbylp3ed43czzt6d76hercyxqr7nqvpicuxi22k7iyaff5urha/,False,False,False,False,False,False,False,False,0,phishing
https://bafybeidkvbylp3ed43czzt6d76hercyxqr7nqvpicuxi22k7iyaff5urha.ipfs.infura-ipfs.io,False,False,False,False,False,False,False,False,0,phishing
https://ipfs.io/ipfs/bafybeidkvbylp3ed43czzt6d76hercyxqr7nqvpicuxi22k7iyaff5urha,False,False,False,False,False,False,False,False,0,phishing
https://ipfs.io/ipfs/bafybeidkvbylp3ed43czzt6d76hercyxqr7nqvpicuxi22k7iyaff5urha/,False,False,False,False,False,False,False,False,0,phishing
https://bafybeidkvbylp3ed43czzt6d76hercyxqr7nqvpicuxi22k7iyaff5urha.ipfs.dweb.link/,False,False,False,False,False,False,False,False,0,phishing
https://cf-ipfs.com/ipfs/QmaqFtm4916NDT6frMzxNM3DhR2BkCPct39Bb1omzq1isJ/index1.html,False,False,False,False,False,False,False,False,0,phishing
https://bafybeidkvbylp3ed43czzt6d76hercyxqr7nqvpicuxi22k7iyaff5urha.ipfs.cf-ipfs.com,False,False,False,False,False,False,False,False,0,phishing
https://cloudflare-ipfs.com/ipfs/bafybeifzube4aqdup3ql4khbn2y2j4pw272a2wst2uwpxjv4zmetsnc3ze/index1.html,False,False,False,False,False,False,False,False,0,phishing
https://bafybeiesueu4s3deoqyy3rl3oovgoot5ooaebihdefjluaj56uyki3ckbq.ipfs.cf-ipfs.com/,False,False,False,False,False,False,False,False,0,phishing
https://cf-ipfs.com/ipfs/QmYD2mSQGzJ3YFXTWdwtPEhGSswRf1L1jmG3dTAbqdXy23,False,False,False,False,False,False,False,False,0,phishing
https://cf-ipfs.com/ipfs/QmVtaAT6sMfNdAmQJVLUKEgBHouCZ2Df9nfMcfaoWdXgfG/ruradogi.html,False,False,False,False,False,False,False,False,0,phishing
https://ipfs.eth.aragon.network/ipfs/bafybeiesueu4s3deoqyy3rl3oovgoot5ooaebihdefjluaj56uyki3ckbq,False,False,False,False,False,False,False,False,0,phishing
https://cloudflare-ipfs.com/ipfs/bafybeiesueu4s3deoqyy3rl3oovgoot5ooaebihdefjluaj56uyki3ckbq,False,False,False,False,False,False,False,False,0,phishing
https://nftstorage.link/ipfs/QmVtaAT6sMfNdAmQJVLUKEgBHouCZ2Df9nfMcfaoWdXgfG/ruradogi.html,False,False,False,False,False,False,False,False,0,phishing
https://bafybeiesueu4s3deoqyy3rl3oovgoot5ooaebihdefjluaj56uyki3ckbq.ipfs.cf-ipfs.com,False,False,False,False,False,False,False,False,0,phishing
https://cloudflare-ipfs.com/ipfs/bafybeidqf5asffx2bwkr5qibal67e4qdvicb2kqrlycmqleutmpwwesbg4/ruradogi.html,False,False,False,False,False,False,False,False,0,phishing
https://nftstorage.link/ipfs/QmUY6PwNi5b6MfFvMdhztBVKLgTKPyBGJoengc8H6zhv1s/8iov0k45h-icd-359hg-9wbc-3y5g9yhf.html,False,False,False,False,False,False,False,False,0,phishing
https://ipfs.eth.aragon.network/ipfs/bafybeic4csg7prm6qczz6kp3kqjx7kxpe7me7tdh5dzir7r3vt4jncpgcy/8iov0k45h-icd-359hg-9wbc-3y5g9yhf.html,False,False,False,False,False,False,False,False,0,phishing
https://cloudflare-ipfs.com/ipfs/bafybeic4csg7prm6qczz6kp3kqjx7kxpe7me7tdh5dzir7r3vt4jncpgcy/8iov0k45h-icd-359hg-9wbc-3y5g9yhf.html,False,False,False,False,False,False,False,True,0.0,phishing
https://bafybeic4csg7prm6qczz6kp3kqjx7kxpe7me7tdh5dzir7r3vt4jncpgcy.ipfs.cf-ipfs.com/8iov0k45h-icd-359hg-9wbc-3y5g9yhf.html,False,False,False,False,False,False,False,True,0.0,phishing
https://bafybeic4csg7prm6qczz6kp3kqjx7kxpe7me7tdh5dzir7r3vt4jncpgcy.ipfs.nftstorage.link/8iov0k45h-icd-359hg-9wbc-3y5g9yhf.html,False,False,False,False,False,False,False,False,0,phishing
https://ipfs.eth.aragon.network/ipfs/bafybeiekrbqezswvsxqavi3e3xhe6evzf6uqyikpm3danmqob2nkbpddbm/,False,False,False,False,False,False,False,False,0,phishing
https://ipfs.eth.aragon.network/ipfs/bafybeiekrbqezswvsxqavi3e3xhe6evzf6uqyikpm3danmqob2nkbpddbm,False,False,False,False,False,False,False,False,0,phishing
https://ipfs.eth.aragon.network/ipfs/bafybeiafta7jyn6qb4pczcak5bpof4dus7xl52yvxz7iqvkjprptxd66ha/,False,False,False,False,False,False,False,False,0,phishing
https://ipfs.eth.aragon.network/ipfs/bafybeiafta7jyn6qb4pczcak5bpof4dus7xl52yvxz7iqvkjprptxd66ha,False,False,False,False,False,False,False,False,0,phishing
https://ipfs.eth.aragon.network/ipfs/bafybeihte6qedrvugcik22nrfieu42yh6k5t2dss7nphw46potiquco6gu/,False,False,False,False,False,False,False,False,0,phishing
https://ipfs.eth.aragon.network/ipfs/bafybeihte6qedrvugcik22nrfieu42yh6k5t2dss7nphw46potiquco6gu,False,False,False,False,False,False,False,False,0,phishing
https://ipfs.eth.aragon.network/ipfs/bafybeifhhrxjf2gtnwcynfff6sfeg5eg7wabaaeo37dkb3la6ksjj5eb3i/,False,False,False,False,False,False,False,False,0,phishing
https://ipfs.eth.aragon.network/ipfs/bafybeifhhrxjf2gtnwcynfff6sfeg5eg7wabaaeo37dkb3la6ksjj5eb3i,False,False,False,False,False,False,False,False,0,phishing
https://cloudflare-ipfs.com/ipfs/bafybeifnakbq3u4afjspi5g3yq6bk77pjs2w6aqv6icxnfgsg3fcwlwyce,False,False,False,False,False,False,False,True,0.0,phishing
https://cloudflare-ipfs.com/ipfs/bafybeifhhrxjf2gtnwcynfff6sfeg5eg7wabaaeo37dkb3la6ksjj5eb3i/,False,False,False,False,False,False,False,False,0,phishing
https://cloudflare-ipfs.com/ipfs/bafybeifhhrxjf2gtnwcynfff6sfeg5eg7wabaaeo37dkb3la6ksjj5eb3i,False,False,False,False,False,False,False,False,0,phishing
https://gateway.ipfs.io/ipfs/bafybeifhhrxjf2gtnwcynfff6sfeg5eg7wabaaeo37dkb3la6ksjj5eb3i,False,False,False,False,False,False,False,False,0,phishing
https://gateway.ipfs.io/ipfs/bafybeifhhrxjf2gtnwcynfff6sfeg5eg7wabaaeo37dkb3la6ksjj5eb3i/,False,False,False,False,False,False,False,False,0,phishing
https://bafybeifhhrxjf2gtnwcynfff6sfeg5eg7wabaaeo37dkb3la6ksjj5eb3i.ipfs.infura-ipfs.io,False,False,False,False,False,False,False,False,0,phishing
https://nftstorage.link/ipfs/QmZbUExDXibRASVQM7dgH8e56cw92AG6x5hUVm9ew4DZ6h,False,False,False,False,False,False,False,False,0,phishing
https://ipfs.io/ipfs/bafybeifhhrxjf2gtnwcynfff6sfeg5eg7wabaaeo37dkb3la6ksjj5eb3i,False,False,False,False,False,False,False,False,0,phishing
https://bafybeifhhrxjf2gtnwcynfff6sfeg5eg7wabaaeo37dkb3la6ksjj5eb3i.ipfs.nftstorage.link,False,False,False,False,False,False,False,False,0,phishing
https://bafybeifhhrxjf2gtnwcynfff6sfeg5eg7wabaaeo37dkb3la6ksjj5eb3i.ipfs.dweb.link/,False,False,False,False,False,False,False,False,0,phishing
https://infura-ipfs.io/ipfs/QmZbUExDXibRASVQM7dgH8e56cw92AG6x5hUVm9ew4DZ6h,False,False,False,False,False,False,False,False,0,phishing
https://bafybeifhhrxjf2gtnwcynfff6sfeg5eg7wabaaeo37dkb3la6ksjj5eb3i.ipfs.cf-ipfs.com/,False,False,False,False,False,False,False,False,0,phishing
https://cf-ipfs.com/ipfs/QmZbUExDXibRASVQM7dgH8e56cw92AG6x5hUVm9ew4DZ6h,False,False,False,False,False,False,False,False,0,phishing
https://ipfs.io/ipfs/QmZbUExDXibRASVQM7dgH8e56cw92AG6x5hUVm9ew4DZ6h,False,False,False,False,False,False,False,False,0,phishing
https://ipfs.io/ipfs/QmZbUExDXibRASVQM7dgH8e56cw92AG6x5hUVm9ew4DZ6h/,False,False,False,False,False,False,False,False,0,phishing
https://ipfs.eth.aragon.network/ipfs/bafkreihizkjcka35dmv7ij4jxtossutieopbqfl2hbnnjbr4qak4k5wqh4,False,False,False,False,False,False,False,False,0,phishing
https://bafkreihizkjcka35dmv7ij4jxtossutieopbqfl2hbnnjbr4qak4k5wqh4.ipfs.infura-ipfs.io,False,False,False,False,False,False,False,False,0,phishing
https://cloudflare-ipfs.com/ipfs/bafkreihizkjcka35dmv7ij4jxtossutieopbqfl2hbnnjbr4qak4k5wqh4,False,False,False,False,False,False,False,False,0,phishing
https://bafkreihizkjcka35dmv7ij4jxtossutieopbqfl2hbnnjbr4qak4k5wqh4.ipfs.dweb.link/,False,False,False,False,False,False,False,False,0,phishing
https://bafkreihizkjcka35dmv7ij4jxtossutieopbqfl2hbnnjbr4qak4k5wqh4.ipfs.nftstorage.link,False,False,False,False,False,False,False,False,0,phishing
https://bafkreihizkjcka35dmv7ij4jxtossutieopbqfl2hbnnjbr4qak4k5wqh4.ipfs.cf-ipfs.com,False,False,False,False,False,False,False,False,0,phishing
https://ipfs.io/ipfs/bafkreihizkjcka35dmv7ij4jxtossutieopbqfl2hbnnjbr4qak4k5wqh4,False,False,False,False,False,False,False,False,0,phishing
https://ipfs.io/ipfs/bafkreid23leun4522nfk6udpxus433wicmqoov5imigdcnmzqoj7zg5mbe,False,False,False,False,False,False,False,False,0,phishing
https://bafkreid23leun4522nfk6udpxus433wicmqoov5imigdcnmzqoj7zg5mbe.ipfs.infura-ipfs.io,False,False,False,False,False,False,False,False,0,phishing
https://cloudflare-ipfs.com/ipfs/bafkreid23leun4522nfk6udpxus433wicmqoov5imigdcnmzqoj7zg5mbe,False,False,False,False,False,False,False,False,0,phishing
https://bafkreid23leun4522nfk6udpxus433wicmqoov5imigdcnmzqoj7zg5mbe.ipfs.nftstorage.link,False,False,False,False,False,False,False,False,0,phishing
https://bafkreid23leun4522nfk6udpxus433wicmqoov5imigdcnmzqoj7zg5mbe.ipfs.cf-ipfs.com,False,False,False,False,False,False,False,False,0,phishing
https://bafkreibre4pwizu3d73y7at37ewy6nhklfhb4mb75tp256ot67qeezmf7u.ipfs.dweb.link/,False,False,False,False,False,False,False,False,0,phishing
https://gateway.ipfs.io/ipfs/bafkreibre4pwizu3d73y7at37ewy6nhklfhb4mb75tp256ot67qeezmf7u,False,False,False,False,False,False,False,False,0,phishing
https://bafkreibre4pwizu3d73y7at37ewy6nhklfhb4mb75tp256ot67qeezmf7u.ipfs.cf-ipfs.com,False,False,False,False,False,False,False,False,0,phishing
https://ipfs.io/ipfs/bafkreibre4pwizu3d73y7at37ewy6nhklfhb4mb75tp256ot67qeezmf7u,False,False,False,False,False,False,False,False,0,phishing
